"comp_ID","study_ID","dam_ID","animal_ID","author","year","title","journal","species","strain","manip_type","manip_direction","nom_manip_val","nom_manip_val2","intake_reported","vitmin_eql","adlib_con","adlib_exp","diet_con","diet_exp","dam_diet_start_dPC","dam_diet_end_dPC","diet_label","age_mating","n_con_dam","n_exp_dam","multi_use_con","dam_housing","temperature","photoperiod","litter_size","litter_size_equalized","crossfostered","sex","housing","bodyweight_mean_contr","bodyweight_SE_contr","bodyweight_mean_exp","bodyweight_SE_exp","bw_N_contr","bw_N_exp","bw_dayPG","birthweight_mean_contr","birthweight_SE_contr","birthweight_mean_exp","birthweight_SE_exp","birthweight_N_contr","birthweight_N_exp","offspring_diet","offspring_con_adlib","offspring_diet_level","offspring_diet_end_dPP","post_diet_adlib","response_age_dPP","author.s.behaviour","my.behaviour","response_test","time_trial","measure","unit","high_better","night.day","comparison","exp_mean","exp_se","exp_n","con_mean","con_se","con_n","con_ID","percentage","treatment","set","set2","Missing","exp_sd","con_sd","varianceoftreatment","varianceofcontrols","d","H.d","SE.d","N_total","H.d_Var_combined","lnRR","lnRR_Var","lnRR_SE"
"comp_564","s_58","D_109","A_149","Velasquez",2010,"Perinatal undernutrition facilitates morphine sensitization","J021","rats","Wistar","protein","-",33,NA,"no","","yes","yes","Velasquez_isocal_24%_Casein","Velasquez_isocal_8%_Casein",14,52,"pre+lact",NA,NA,NA,"","",22,NA,8,"yes","no","m","",323,3,271,4,NA,NA,NA,NA,NA,NA,"",NA,NA,"control","yes","Cargill_Pillar_Cordoba_Standard_Lab_Chow",30,"yes",70,"ACTIVITY","ACTIVITY","Photocell_device",10,"activity","#","yes","day","C_sal_D_sal_G",45.26,2.11,10,52.63,12.63,13,"con_215","no","protein-","protein-.ACTIVITY","PR_act",0,6.67240586295528,45.5381126091102,44.521,2073.7197,-0.21239430208888,-0.20471739960374,0.421806727476599,23,0.177920915344518,-0.150862659160296,0.0597624369176998,0.244463569714794
"comp_578","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","%","yes","day","W_M7",20.16,3.81,38,10.76,5.08,32,"con_221","yes","protein-","protein-.ANXIETY","PR_anx",0,23.4864173513118,28.7368195874213,551.6118,825.8048,0.36137503776277,-0.357374576090119,0.240884207990943,139,0.0580252016594238,-0.627864888469529,0.258612811690762,0.508539882104405
"comp_579","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"time_spent_open_arm","%","yes","day","W_M7",8.63,1.89,38,3.74,1.89,32,"con_222","yes","protein-","protein-.ANXIETY","PR_anx",0,11.6507424656114,10.6914545315406,135.7398,114.3072,0.435689327688965,-0.430866198600157,0.241316347754259,139,0.0582335796934545,-0.836158893668896,0.303338712947696,0.550761938543048
"comp_580","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"closed_arm_entries","#","no","day","W_M7",5.62,0.64,38,5.82,0.92,32,"con_223","no","protein-","protein-.ANXIETY","PR_anx",0,3.94522496190014,5.20430590953299,15.5648,27.0848,-0.0438354495994806,-0.0433501863197815,0.239942804278348,139,0.0575725493249574,-0.0349685978377467,0.0379563232014588,0.194823826062057
"comp_581","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"attempts_enter_open_arms","#","yes","day","W_M7",3.11,0.47,38,3.85,0.61,32,"con_224","no","protein-","protein-.ANXIETY","PR_anx",0,2.89727458139542,3.45068109219035,8.3942,11.9072,-0.234058702745458,0.231467646995508,0.240330009512474,139,0.0577585134722656,0.21345042210855,0.0479426145496703,0.218958020062455
"comp_582","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Latency_enter_open_arm","sec","no","day","W_M7",97.15,5.72,38,157.14,2.86,32,"con_225","no","protein-","protein-.ANXIETY","PR_anx",0,35.2604480969825,16.1786031535482,1243.2992,261.7472,-2.12652031956582,-2.10297950422007,0.271061145965246,139,0.0734741448519925,-0.480880951924226,0.00379787371726146,0.0616268911860842
"comp_583","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"EXPLORATION","EXPLORATION","EPM",5,"rearing","#","yes","day","W_M7",4.98,0.53,38,3.88,1.06,32,"con_226","no","protein-","protein-.EXPLORATION","PR_exp",0,3.26713942157356,5.99626550446192,10.6742,35.9552,0.233465353999163,0.230880866685519,0.240327979194603,139,0.0577575375837614,0.24959473740138,0.0859624170399961,0.29319348055507
"comp_584","s_61","D_115","A_155","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,29,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,444.04,10.2,32,38,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"risk_assessment","ANXIETY","EPM",5,"head_dips","#","no","day","W_M7",8.49,0.93,38,8.26,0.58,32,"con_227","no","protein-","protein-.ANXIETY","PR_anx",0,5.73290502276115,3.28097546470558,32.8662,10.7648,0.0481781723481678,0.0476448346468966,0.239945733552797,139,0.0575739550501897,0.0274644127903692,0.0169297069072637,0.130114207169178
"comp_585","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","%","yes","day","W_M14",27.65,4.45,36,10.76,5.08,32,"con_221","yes","protein-","protein-.ANXIETY","PR_anx",0,26.7,28.7368195874213,712.89,825.8048,0.610290089242603,-0.603328605334892,0.245636214231252,139,0.0603371497418618,-0.943790173234705,0.248798099920212,0.498796651873498
"comp_586","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"time_spent_open_arm","%","yes","day","W_M14",16.66,8.19,36,3.74,1.89,32,"con_222","yes","protein-","protein-.ANXIETY","PR_anx",0,49.14,10.6914545315406,2414.7396,114.3072,0.353709396881832,-0.349674688932609,0.243859809136067,139,0.0594676065118789,-1.49392502531226,0.497043445477364,0.705013081777469
"comp_587","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"closed_arm_entries","#","no","day","W_M14",5.43,0.43,36,5.82,0.92,32,"con_223","no","protein-","protein-.ANXIETY","PR_anx",0,2.58,5.20430590953299,6.6564,27.0848,-0.096742456668979,-0.0956389305472797,0.243024031639192,139,0.0590606799541671,-0.0693611277975025,0.0312589022651314,0.176801872911831
"comp_588","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"attempts_enter_open_arms","#","yes","day","W_M14",4.53,0.66,36,3.85,0.61,32,"con_224","no","protein-","protein-.ANXIETY","PR_anx",0,3.96,3.45068109219035,15.6816,11.9072,0.182332656736364,-0.180252816545455,0.243196735501557,139,0.0591446521586144,-0.16264879119525,0.0463308666019529,0.215246060595666
"comp_589","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Latency_enter_open_arm","sec","no","day","W_M14",41.43,5.71,36,157.14,2.86,32,"con_225","no","protein-","protein-.ANXIETY","PR_anx",0,34.26,16.1786031535482,1173.7476,261.7472,-4.23819491242501,-4.18985048376617,0.349534990676142,139,0.122174709706971,-1.33313187165836,0.0193263855332465,0.139019371071971
"comp_590","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"EXPLORATION","EXPLORATION","EPM",5,"rearing","#","yes","day","W_M14",5.56,1.23,36,3.88,1.06,32,"con_226","no","protein-","protein-.EXPLORATION","PR_exp",0,7.38,5.99626550446192,54.4644,35.9552,0.248322216691344,0.245489643877374,0.243402052061493,139,0.0592445589477455,0.359762954627309,0.123575612099323,0.351533230433943
"comp_591","s_61","D_116","A_156","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,36,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,373.92,7.8,32,36,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"risk_assessment","ANXIETY","EPM",5,"head_dips","#","no","day","W_M14",7.44,1.28,36,8.26,0.58,32,"con_227","no","protein-","protein-.ANXIETY","PR_anx",0,7.68,3.28097546470558,58.9824,10.7648,-0.136035678656726,-0.134483940877372,0.243090178907353,139,0.0590928350812091,-0.104553738687886,0.0345293535115392,0.185820756406649
"comp_592","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Open_arm_entries","%","yes","day","W_M21",33.88,2.54,33,10.76,5.08,32,"con_221","yes","protein-","protein-.ANXIETY","PR_anx",0,14.5911891222066,28.7368195874213,212.9028,825.8048,1.01929424576527,-1.00711144601508,0.255345836079954,139,0.0652014960033706,-1.14698931505022,0.228516885029438,0.478034397328726
"comp_593","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"time_spent_open_arm","%","yes","day","W_M21",17.76,5.04,33,3.74,1.89,32,"con_222","yes","protein-","protein-.ANXIETY","PR_anx",0,28.9525957385517,10.6914545315406,838.2528,114.3072,0.638576543357215,-0.630944154392786,0.250968146608783,139,0.0629850106122477,-1.55786312613758,0.335909426278657,0.579576937324681
"comp_594","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"closed_arm_entries","#","no","day","W_M21",6.01,1.28,33,5.82,0.92,32,"con_223","no","protein-","protein-.ANXIETY","PR_anx",0,7.35304018756868,5.20430590953299,54.0672,27.0848,0.0297492465450907,0.0293936778612849,0.248105095019443,139,0.0615561381746066,0.0321244868037696,0.0703476815755527,0.265231373663737
"comp_595","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"attempts_enter_open_arms","#","yes","day","W_M21",4.4,1.08,33,3.85,0.61,32,"con_224","no","protein-","protein-.ANXIETY","PR_anx",0,6.20412765826107,3.45068109219035,38.4912,11.9072,0.109108549805288,-0.107804463552635,0.248183068212756,139,0.0615948353474975,-0.133531392624523,0.0853516613256873,0.292150066448199
"comp_596","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Latency_enter_open_arm","sec","no","day","W_M21",68.57,7.14,33,157.14,2.86,32,"con_225","no","protein-","protein-.ANXIETY","PR_anx",0,41.0161772962815,16.1786031535482,1682.3268,261.7472,-2.82449687437347,-2.79073794758813,0.29927947476506,139,0.0895682040156504,-0.829282006451402,0.0111737194351881,0.10570581552208
"comp_597","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"EXPLORATION","EXPLORATION","EPM",5,"rearing","#","yes","day","W_M21",6.3,1.41,33,3.88,1.06,32,"con_226","no","protein-","protein-.EXPLORATION","PR_exp",0,8.09983333161862,5.99626550446192,65.6073,35.9552,0.338812697431992,0.334763143279418,0.248909916864427,139,0.0619561467134559,0.484714479762305,0.124726689768975,0.353166660047313
"comp_598","s_61","D_117","A_157","Francolin-Silva",2006,"Anxiolytic-like effects of short-term","J008","rats","Wistar","protein","-",38,NA,"no","yes","yes","yes","Francolin-Silva_isocal_16protein","Francolin-Silva_isocal_6protein",22,43,"lact",NA,NA,NA,"yes","single",24,12,8,"yes","no","m","",476.09,10.8,369.45,9.4,32,33,70,NA,NA,NA,"",NA,NA,"control","yes","Francolin-Silva_Standard_Lab_Chow",21,"yes",70,"risk_assessment","ANXIETY","EPM",5,"head_dips","#","no","day","W_M21",10.35,2.09,33,8.26,0.58,32,"con_227","no","protein-","protein-.ANXIETY","PR_anx",0,12.0061359312645,3.28097546470558,144.1473,10.7648,0.235869051561273,0.23304989955058,0.248492249636119,139,0.0617483981292193,0.225561932178491,0.0457072368653944,0.213792508908508
"comp_599","s_62","D_118","A_158","Palmer",2008,"Prenatal protein deprivation alters dopamine","J031","rats","Sprague-Dawley","protein","-",24,NA,"no","yes","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,0,"pregestation",NA,12,12,"no","single",NA,12,8,"yes","yes","m","group",192.2,2.6,184.8,5.5,25,21,37,6.8,0.1,5.9,"0.2",25,21,"control","yes","see comments",25,"yes",37,"ACTIVITY","ACTIVITY","Photocell_device",15,"activity_counts","#","yes","day","NP_PD_m",576,132,18,648,0,22,"con_228","no","protein-","protein-.ACTIVITY","PR_act",0,560.028570699746,0,313632,0,-0.192216050862154,-0.188397188924496,0.318554737458728,40,0.101477120757399,-0.117783035656384,0.0525173611111111,0.229166666666667
"comp_600","s_62","D_118","A_159","Palmer",2008,"Prenatal protein deprivation alters dopamine","J031","rats","Sprague-Dawley","protein","-",24,NA,"no","yes","yes","yes","Teklad_isocal_25Casein","Teklad_isocal_6Casein",-35,0,"pregestation",NA,12,12,"no","single",NA,12,8,"yes","yes","f","group",163.5,2.8,154,4.1,27,17,37,6.4,0.1,5.4,"0.2",27,17,"control","yes","see comments",25,"yes",37,"ACTIVITY","ACTIVITY","Photocell_device",15,"activity_counts","#","yes","day","NP_PD_f",774.91,0,16,882.05,166.66,22,"con_229","no","protein-","protein-.ACTIVITY","PR_act",0,0,781.704690532173,0,611062.2232,-0.179452919060528,-0.175688172506811,0.329216106132896,38,0.108383244537306,-0.129501850164824,0.0357006683323839,0.18894620486367
"comp_601","s_63","D_119","A_160","Almeida",1993,"Effects of early protein malnutrition","J009","rats","Wistar","protein","-",32,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_8%Casein",22,43,"lact",NA,NA,NA,"no","single",24,12,6,"yes","yes","m","single",333.7,7.9,296.9,11.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Almeida_lab_chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"Open/total","%","yes","day","con_exp",39.92,6.74,10,39.72,5.62,10,"con_230","yes","protein-","protein-.ANXIETY","PR_anx",0,21.3137514295349,17.7720004501463,454.276,315.844,0.0101921496662124,-0.00976149545496395,0.44721655476444,20,0.200002646855375,-0.00502261226629152,0.0485257032571906,0.220285503965174
"comp_602","s_63","D_119","A_160","Almeida",1993,"Effects of early protein malnutrition","J009","rats","Wistar","protein","-",32,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_8%Casein",22,43,"lact",NA,NA,NA,"no","single",24,12,6,"yes","yes","m","single",333.7,7.9,296.9,11.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Almeida_lab_chow",21,"yes",70,"ACTIVITY","ACTIVITY","EPM",5,"total_arm_entries","#","yes","day","con_exp",12.3,1.48,10,11.41,1.48,10,"con_231","no","protein-","protein-.ACTIVITY","PR_act",0,4.6801709370492,4.6801709370492,21.904,21.904,0.190163994429045,0.182128896072888,0.448242584830058,20,0.200921414855131,0.0751090985043877,0.0313030409903986,0.176926654267803
"comp_603","s_63","D_119","A_160","Almeida",1993,"Effects of early protein malnutrition","J009","rats","Wistar","protein","-",32,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_8%Casein",22,43,"lact",NA,NA,NA,"no","single",24,12,6,"yes","yes","m","single",333.7,7.9,296.9,11.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Almeida_lab_chow",21,"yes",70,"risk_assessment","ANXIETY","EPM",5,"time_spent_central_platform","?","no","day","con_exp",43.33,5.78,10,43.11,11.56,10,"con_232","no","protein-","protein-.ANXIETY","PR_anx",0,18.2779648757732,36.5559297515465,334.084,1336.336,0.0076124567474048,0.00729080364540178,0.44721524633055,20,0.200001476550494,0.00509024699277485,0.0896992811401133,0.299498382533384
"comp_604","s_63","D_119","A_160","Almeida",1993,"Effects of early protein malnutrition","J009","rats","Wistar","protein","-",32,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_8%Casein",22,43,"lact",NA,NA,NA,"no","single",24,12,6,"yes","yes","m","single",333.7,7.9,296.9,11.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Almeida_lab_chow",21,"yes",70,"EXPLORATION","EXPLORATION","EPM",5,"rearings","#","yes","day","con_exp",1,0.42,10,0.41,0.21,10,"con_233","no","protein-","protein-.EXPLORATION","PR_exp",0,1.32815661727072,0.66407830863536,1.764,0.441,0.561904761904762,0.538162307176392,0.456119461352001,20,0.208044963024039,0.891598119283784,0.438743842950625,0.662377417301213
"comp_605","s_63","D_119","A_160","Almeida",1993,"Effects of early protein malnutrition","J009","rats","Wistar","protein","-",32,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_8%Casein",22,43,"lact",NA,NA,NA,"no","single",24,12,6,"yes","yes","m","single",333.7,7.9,296.9,11.5,10,10,70,NA,NA,NA,"",NA,NA,"control","yes","Almeida_lab_chow",21,"yes",70,"ANXIETY","ANXIETY","EPM",5,"attempts_enter_open_arms","#","yes","day","con_exp",6.67,1,10,3.28,0.53,10,"con_234","no","protein-","protein-.ANXIETY","PR_anx",0,3.16227766016838,1.67600715988924,10,2.809,1.33954430770287,-1.28294384399712,0.495702220952203,20,0.245720691856947,-0.70977643753148,0.0485873473218177,0.220425378125609
"comp_606","s_64","D_120","A_161","Couthino",2013,"Intrauterine protein restriction combined with","J056","rats","Wistar","protein","-",35,NA,"yes","yes","yes","yes","Couthino_isocal_17%Casein","Couthino_isocal_6%Casein",0,43,"pre+lact",85,NA,NA,"no","single",24,12,4,"yes","no","m","single",422.8,8.2,413.7,9.5,6,6,90,NA,NA,NA,"",NA,NA,"control","yes","Couthino_isocal_12%Casein",21,"yes",90,"ACTIVITY","ACTIVITY","Photocell_device",720,"counts","#","yes","night","CO_LO",4683,407,6,7223,515,6,"con_235","no","protein-","protein-.ACTIVITY","PR_act",0,996.942325312753,1261.48721753334,993894,1591350,-2.23407600990966,-2.06222400914737,0.738898996161537,12,0.545971726528527,-0.433331448867305,0.0126370575193585,0.112414667723382
"comp_607","s_64","D_121","A_162","Couthino",2013,"Intrauterine protein restriction combined with","J056","rats","Wistar","protein","-",35,NA,"yes","yes","yes","yes","Couthino_isocal_17%Casein","Couthino_isocal_6%Casein",0,43,"pre+lact",85,NA,NA,"no","single",24,12,8,"yes","no","m","single",372.3,6.1,371.5,13.9,6,6,90,NA,NA,NA,"",NA,NA,"control","yes","Couthino_isocal_12%Casein",21,"yes",90,"ACTIVITY","ACTIVITY","Photocell_device",720,"counts","#","yes","night","CC_LC",5534,563,6,6609,368,6,"con_236","no","protein-","protein-.ACTIVITY","PR_act",0,1379.06272518693,901.412225344209,1901814,812544,-0.922762418696579,-0.851780694181457,0.607955467844764,12,0.369609850882346,-0.177521475123582,0.0134504011698534,0.115975864600586
"comp_608","s_65","D_122","A_163","Frankova",1968,"Influence of malnutrition in early","J006","rats","Holzman","protein","-",48,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_12%Casein",22,43,"lact",NA,NA,NA,"no","single",23,NA,8,"yes","no","m","single",209.63,NA,143.06,NA,10,8,50,NA,NA,NA,"",NA,NA,"control","yes","Barnes_isocal_25%Casein",21,"yes",50,"ACTIVITY","ACTIVITY","Open_Field",9,"square_crossed","#","yes","day","RC_CC",91.7,9.8,8,48.1,6.2,10,"con_237","no","protein-","protein-.ACTIVITY","PR_act",0,27.7185858225127,19.606121493044,768.32,384.4,1.85512600417815,1.76678667064586,0.567933070978985,18,0.322547973111621,0.645240202150704,0.0280359734815827,0.167439462139553
"comp_609","s_65","D_122","A_163","Frankova",1968,"Influence of malnutrition in early","J006","rats","Holzman","protein","-",48,NA,"no","yes","yes","yes","Barnes_isocal_25%Casein","Barnes_isocal_12%Casein",22,43,"lact",NA,NA,NA,"no","single",23,NA,8,"yes","no","m","single",209.63,NA,143.06,NA,10,8,50,NA,NA,NA,"",NA,NA,"control","yes","Barnes_isocal_25%Casein",21,"yes",50,"EXPLORATION","EXPLORATION","Open_Field",9,"rearing_number","#","yes","day","RC_CC",36.1,7.8,8,33,4.8,10,"con_238","no","protein-","protein-.EXPLORATION","PR_exp",0,22.0617315730203,15.1789327688082,486.72,230.4,0.167496619818113,0.159520590302965,0.475179137889419,18,0.225795213085331,0.089785303872355,0.0678417494348507,0.260464487857463
